"DOI","DIMENSION_Open_Access","DIMENSION_CITATIONS","DIMENSION_RECENT_CITATIONS","DIMENSION_RELATIVE_CITATION_RATIO","DIMENSION_FIELD_CITATION_RATIO","DIMENSION_Sustainable_Development_Goals"
"10.3390/ijms21051663","All OA; Gold",18,14,2.01,3.75,
"10.3390/ijms21051852","All OA; Gold",14,12,1.06,2.96,
"10.3390/ijms21062046","All OA; Gold",3,3,0.2,0.63,
"10.3390/ijms21072273","All OA; Gold",16,16,1.96,3.33,
"10.3390/ijms21072356","All OA; Gold",27,23,2.29,5.7,
"10.3390/ijms21072522","All OA; Gold",5,3,0.51,1.06,
"10.3390/ijms21082665","All OA; Gold",20,18,2.5,4.23,
"10.3390/ijms21082823","All OA; Gold",6,4,0.51,1.31,
"10.3390/ijms21082830","All OA; Gold",2,1,0.19,0.42,
"10.3390/ijms21082950","All OA; Gold",8,7,0.71,1.69,
"10.3390/ijms21083023","All OA; Gold",12,11,1.35,2.5,"3 Good Health and Well Being"
"10.3390/ijms21093074","All OA; Gold",25,23,2.53,5.28,
"10.3390/ijms21093102","All OA; Gold",10,8,0.78,2.11,
"10.3390/ijms21093163","All OA; Gold",27,23,2.84,5.7,
"10.3390/ijms21093219","All OA; Gold",20,18,1.47,4.36,
"10.3390/ijms21093346","All OA; Gold",10,9,0.74,2.9,
"10.3390/ijms21093375","All OA; Gold",3,3,0.27,0.62,
"10.3390/ijms21103464","All OA; Gold",15,14,1.11,3.12,
"10.3390/ijms21103647","All OA; Gold",24,23,2.11,6.96,
"10.3390/ijms21114045","All OA; Gold",40,37,4.02,9.11,
"10.3390/ijms21124223","All OA; Gold",132,121,12.49,27.5,"3 Good Health and Well Being"
"10.3390/ijms21124229","All OA; Gold",17,16,1.6,3.59,
"10.3390/ijms21124291","All OA; Gold",14,14,1.31,2.92,
"10.3390/ijms21124312","All OA; Gold",28,26,2.95,5.92,
"10.3390/ijms21124430","All OA; Gold",15,14,1.3,3.17,"3 Good Health and Well Being"
"10.3390/ijms21124558","All OA; Gold",44,42,3.56,9.17,
"10.3390/ijms21134571","All OA; Gold",13,12,0.99,2.71,
"10.3390/ijms21134645","All OA; Gold",15,14,1.32,3.17,
"10.3390/ijms21144918","All OA; Gold",10,10,1.1,1.99,"3 Good Health and Well Being"
"10.3390/ijms21144941","All OA; Gold",14,13,1.66,2.96,
"10.3390/ijms21145021","All OA; Gold",13,13,1.11,2.75,
"10.3390/ijms21145171","All OA; Gold",65,58,5.84,14.16,
"10.3390/ijms21155304","All OA; Gold",17,17,1.82,3.59,
"10.3390/ijms21155562","All OA; Gold",28,25,2.95,5.91,
"10.3390/ijms21175957","All OA; Gold",16,16,1.27,3.38,
"10.3390/ijms21175960","All OA; Gold",16,16,0.99,3.38,
"10.3390/ijms21175982","All OA; Gold",68,67,6.42,14.16,
"10.3390/ijms21175996","All OA; Gold",46,45,4.01,9.58,
"10.3390/ijms21176020","All OA; Gold",11,10,0.82,2.33,
"10.3390/ijms21176117","All OA; Gold",5,5,0.73,1.06,
"10.3390/ijms21186463","All OA; Gold",8,8,0.92,1.69,"3 Good Health and Well Being"
"10.3390/ijms21186575","All OA; Gold",5,5,0.56,1.06,
"10.3390/ijms21186773","All OA; Gold",19,18,1.58,4.01,"3 Good Health and Well Being"
"10.3390/ijms21186777","All OA; Gold",12,12,1.48,2.5,
"10.3390/ijms21186824","All OA; Gold",11,8,1.17,2.33,
"10.3390/ijms21186864","All OA; Gold",3,3,0.17,0.63,
"10.3390/ijms21186965","All OA; Gold",13,12,0.68,2.75,
"10.3390/ijms21196982","All OA; Gold",3,1,0.22,0.63,
"10.3390/ijms21197100","All OA; Gold",29,29,2.38,6.13,"3 Good Health and Well Being"
"10.3390/ijms21197223","All OA; Gold",16,15,1.52,3.98,"3 Good Health and Well Being"
"10.3390/ijms21197336","All OA; Gold",33,33,3.21,6.98,
"10.3390/ijms21207537","All OA; Gold",13,13,1.04,2.75,
"10.3390/ijms21207566","All OA; Gold",4,4,0.29,0.84,
"10.3390/ijms21207586","All OA; Gold",21,21,2.24,4.44,
"10.3390/ijms21207719","All OA; Gold",2,2,0.2,0.42,
"10.3390/ijms21207722","All OA; Gold",8,8,1,1.69,
"10.3390/ijms21217923","All OA; Gold",12,12,0.75,2.53,
"10.3390/ijms21218217","All OA; Gold",31,31,2.12,6.55,
"10.3390/ijms21218409","All OA; Gold",4,4,0.34,0.84,
"10.3390/ijms21228619","All OA; Gold",8,8,0.55,1.67,
"10.3390/ijms21228637","All OA; Gold",49,49,5.33,10.21,
"10.3390/ijms21228662","All OA; Gold",30,30,2.31,6.34,
"10.3390/ijms21228680","All OA; Gold",7,7,0.53,1.33,
"10.3390/ijms21228703","All OA; Gold",12,12,1.24,2.53,
"10.3390/ijms21228746","All OA; Gold",13,13,1.42,2.71,
"10.3390/ijms21238922","All OA; Gold",20,20,1.53,5.37,
"10.3390/ijms21238924","All OA; Gold",25,25,2.15,5.21,
"10.3390/ijms21238957","All OA; Gold",13,13,1.31,2.83,
"10.3390/ijms21239105","All OA; Gold",8,8,0.82,1.69,
"10.3390/ijms21239111","All OA; Gold",5,5,0.46,1.04,
"10.3390/ijms21239249","All OA; Gold",7,7,0.4,1.48,
"10.3390/ijms21239329","All OA; Gold",11,11,0.92,2.33,
"10.3390/ijms21249338","All OA; Gold",71,70,7.37,15,"3 Good Health and Well Being"
"10.3390/ijms21249473","All OA; Gold",11,11,1.07,2.29,
"10.3390/ijms21249526","All OA; Gold",18,18,2.14,3.81,
"10.3390/ijms21249582","All OA; Gold",55,55,4.5,13.67,
"10.3390/ijms21249626","All OA; Gold",35,35,3.86,10.15,
"10.3390/ijms21249632","All OA; Gold",6,6,0.51,1.27,
"10.3390/ijms22010403","All OA; Gold",25,25,4.7,8.24,"3 Good Health and Well Being"
"10.3390/ijms22030984","All OA; Gold",8,8,1.41,2.8,
"10.3390/ijms22031260","All OA; Gold",4,4,0.99,1.4,
"10.3390/ijms22031346","All OA; Gold",5,5,0.86,2.37,
"10.3390/ijms22031413","All OA; Gold",45,45,8.57,15.72,
"10.3390/ijms22041804","All OA; Gold",20,20,3.04,7,"3 Good Health and Well Being"
"10.3390/ijms22041914","All OA; Gold",5,5,0.67,1.75,
"10.3390/ijms22042182","All OA; Gold",3,3,0.32,1.05,
"10.3390/ijms22052311","All OA; Gold",2,2,0.53,0.7,
"10.3390/ijms22052440","All OA; Gold",1,1,0.19,0.35,
"10.3390/ijms22052498","All OA; Gold",1,1,0.25,0.35,
"10.3390/ijms22052621","All OA; Gold",6,6,0.95,2.1,
"10.3390/ijms22062812","All OA; Gold",7,7,1.73,2.31,
"10.3390/ijms22062875","All OA; Gold",1,1,0.16,0.35,"3 Good Health and Well Being"
"10.3390/ijms22062877","All OA; Gold",3,3,0.64,1.05,
"10.3390/ijms22062909","All OA; Gold",9,9,1.45,3.15,
"10.3390/ijms22062924","All OA; Gold",2,2,0.57,0.7,
"10.3390/ijms22062927","All OA; Gold",14,14,1.97,4.9,
"10.3390/ijms22062929","All OA; Gold",24,24,5.3,8.39,
"10.3390/ijms22062992","All OA; Gold",5,5,0.97,1.75,"3 Good Health and Well Being"
"10.3390/ijms22063043","All OA; Gold",6,6,0.88,2.1,
"10.3390/ijms22063233","All OA; Gold",7,7,0.87,2.45,
"10.3390/ijms22073397","All OA; Gold",11,11,1.51,3.85,
"10.3390/ijms22073419","All OA; Gold",3,3,0.44,1.05,
"10.3390/ijms22073461","All OA; Gold",20,20,2.88,7,
"10.3390/ijms22073696","All OA; Gold",8,8,1.24,3.79,"3 Good Health and Well Being"
"10.3390/ijms22083845","All OA; Gold",7,7,1.08,2.45,
"10.3390/ijms22083859","All OA; Gold",6,6,0.69,2.1,"3 Good Health and Well Being"
"10.3390/ijms22084039","All OA; Gold",13,13,1.85,4.54,
"10.3390/ijms22084082","All OA; Gold",16,16,2.55,5.59,
"10.3390/ijms22084116","All OA; Gold",1,1,0.18,0.35,
"10.3390/ijms22094294","All OA; Gold",22,22,4.63,7.68,"3 Good Health and Well Being"
"10.3390/ijms22094332","All OA; Gold",23,23,3.5,8.05,
"10.3390/ijms22094342","All OA; Gold",6,6,0.5,2.1,
"10.3390/ijms22094440","All OA; Gold",14,14,2.71,5.04,"3 Good Health and Well Being"
"10.3390/ijms22094574","All OA; Gold",6,6,1.06,2.1,
"10.3390/ijms22094630","All OA; Gold",6,6,1.13,2.1,
"10.3390/ijms22094650","All OA; Gold",5,5,1.36,1.75,
"10.3390/ijms22094675","All OA; Gold",18,18,2.82,6.29,
"10.3390/ijms22094771","All OA; Gold",26,26,5.5,9.08,
"10.3390/ijms22094810","All OA; Gold",22,22,4.16,7.7,
"10.3390/ijms22094958","All OA; Gold",19,19,3.46,6.65,
"10.3390/ijms22105189","All OA; Gold",16,16,2.39,5.59,
"10.3390/ijms22105192","All OA; Gold",4,4,0.77,1.4,
"10.3390/ijms22105254","All OA; Gold",3,3,0.67,1.08,"3 Good Health and Well Being"
"10.3390/ijms22105292","All OA; Gold",17,17,2.76,5.94,
"10.3390/ijms22105313","All OA; Gold",5,5,0.92,1.75,
"10.3390/ijms22115660","All OA; Gold",6,6,0.7,2.1,
"10.3390/ijms22115738","All OA; Gold",4,4,0.37,1.3,
"10.3390/ijms22115755","All OA; Gold",8,8,1.65,2.79,"3 Good Health and Well Being"
"10.3390/ijms22115894","All OA; Gold",3,3,0.38,1.05,"3 Good Health and Well Being"
"10.3390/ijms22115904","All OA; Gold",15,15,2.63,5.25,
"10.3390/ijms22126572","All OA; Gold",4,4,0.72,1.4,
"10.3390/ijms22136677","All OA; Gold",8,8,1.18,2.79,
"10.3390/ijms22136716","All OA; Gold",9,9,1.18,3.14,"3 Good Health and Well Being"
"10.3390/ijms22137173","All OA; Gold",8,8,2.12,2.97,
"10.3390/ijms22137183","All OA; Gold",7,7,1.43,2.45,
"10.3390/ijms22147277","All OA; Gold",7,7,0.92,2.45,
"10.3390/ijms22147319","All OA; Gold",16,16,2.91,5.6,
"10.3390/ijms22147377","All OA; Gold",9,9,1.38,2.91,
"10.3390/ijms22147481","All OA; Gold",29,29,3.42,10.13,
"10.3390/ijms22147536","All OA; Gold",6,6,0.84,2.1,
"10.3390/ijms22157802","All OA; Gold",9,9,2.08,3.15,
"10.3390/ijms22157864","All OA; Gold",11,11,2.1,3.84,
"10.3390/ijms22157933","All OA; Gold",7,7,1.15,2.45,
"10.3390/ijms22157970","All OA; Gold",15,15,1.57,5.24,
"10.3390/ijms22158042","All OA; Gold",10,10,1.48,3.49,
"10.3390/ijms22158159","All OA; Gold",13,13,1.24,4.54,
"10.3390/ijms22158163","All OA; Gold",35,35,5.34,12.59,
"10.3390/ijms22158194","All OA; Gold",7,7,1.18,2.45,
"10.3390/ijms22158213","All OA; Gold",6,6,0.49,2.1,
"10.3390/ijms22158340","All OA; Gold",16,16,2.08,5.59,
"10.3390/ijms22168370","All OA; Gold",27,27,4.06,9.44,
"10.3390/ijms22168404","All OA; Gold",13,13,2.32,4.55,
"10.3390/ijms22168429","All OA; Gold",5,5,0.47,1.75,"3 Good Health and Well Being"
"10.3390/ijms22168486","All OA; Gold",1,1,,0.35,"3 Good Health and Well Being"
"10.3390/ijms22168589","All OA; Gold",2,2,0.33,0.7,
"10.3390/ijms22168698","All OA; Gold",0,0,,0,
"10.3390/ijms22168866","All OA; Gold",11,11,1.76,3.85,
"10.3390/ijms22168946","All OA; Gold",7,7,0.59,2.45,
"10.3390/ijms22168965","All OA; Gold",24,24,2.41,8.38,"3 Good Health and Well Being"
"10.3390/ijms22169011","All OA; Gold",3,3,0.68,1.05,"3 Good Health and Well Being"
"10.3390/ijms22179449","All OA; Gold",5,5,1.04,1.75,
"10.3390/ijms22179495","All OA; Gold",5,5,0.88,1.75,
"10.3390/ijms22179520","All OA; Gold",9,9,1.05,3.15,
"10.3390/ijms221810028","All OA; Gold",16,16,2.38,5.93,
"10.3390/ijms22189753","All OA; Gold",5,5,0.53,1.75,
"10.3390/ijms22189809","All OA; Gold",4,4,1.01,1.4,
"10.3390/ijms22189915","All OA; Gold",6,6,0.91,2.1,
"10.3390/ijms221910323","All OA; Gold",8,8,1.48,2.8,
"10.3390/ijms221910394","All OA; Gold",2,2,0.42,0.7,
"10.3390/ijms221910738","All OA; Gold",2,2,0.53,0.7,
"10.3390/ijms221910789","All OA; Gold",3,3,0.47,1.05,
"10.3390/ijms221910845","All OA; Gold",7,7,1.14,2.45,
"10.3390/ijms222011112","All OA; Gold",2,2,0.39,0.65,
"10.3390/ijms222111330","All OA; Gold",4,4,0.74,1.4,
"10.3390/ijms222111569","All OA; Gold",1,1,0.23,0.35,
"10.3390/ijms222111576","All OA; Gold",5,5,0.74,1.75,
"10.3390/ijms222111587","All OA; Gold",7,7,1.73,2.45,"3 Good Health and Well Being"
"10.3390/ijms222111887","All OA; Gold",6,6,1.17,1.98,
"10.3390/ijms222111899","All OA; Gold",14,14,3.16,4.89,
"10.3390/ijms222112031","All OA; Gold",4,4,0.24,1.73,"3 Good Health and Well Being"
"10.3390/ijms222212470","All OA; Gold",1,1,,0.35,
"10.3390/ijms222312634","All OA; Gold",2,2,0.15,0.7,
"10.3390/ijms222312811","All OA; Gold",3,3,0.22,1.05,
"10.3390/ijms222413271","All OA; Gold",1,1,0.16,0.35,
"10.3390/ijms222413419","All OA; Gold",2,2,0.5,0.7,
"10.3390/ijms222413440","All OA; Gold",13,13,2.09,4.68,
"10.3390/ijms222413558","All OA; Gold",8,8,1.03,2.8,
"10.3390/ijms23010090","All OA; Gold",33,33,5.08,10.87,
"10.3390/ijms23010288","All OA; Gold",14,14,2.49,4.89,
"10.3390/ijms23010298","All OA; Gold",1,1,0.18,0.35,
"10.3390/ijms23010310","All OA; Gold",5,5,0.81,2.37,"3 Good Health and Well Being"
"10.3390/ijms23010474","All OA; Gold",1,1,0.21,0.35,
"10.3390/ijms23020668","All OA; Gold",5,5,,,
"10.3390/ijms23031086","All OA; Gold",1,1,,,
"10.3390/ijms23031329","All OA; Gold",5,5,,,
"10.3390/ijms23031337","All OA; Gold",5,5,,,"3 Good Health and Well Being"
"10.3390/ijms23031538","All OA; Gold",5,5,,,
"10.3390/ijms23031651","All OA; Gold",4,4,,,"3 Good Health and Well Being"
"10.3390/ijms23031664","All OA; Gold",4,4,,,
"10.3390/ijms23031731","All OA; Gold",4,4,,,
"10.3390/ijms23031906","All OA; Gold",3,3,,,
"10.3390/ijms23041939","All OA; Gold",12,12,,,
"10.3390/ijms23041997","All OA; Gold",2,2,,,
"10.3390/ijms23042177","All OA; Gold",1,1,,,
"10.3390/ijms23042184","All OA; Gold",7,7,,,
"10.3390/ijms23042245","All OA; Gold",5,5,,,
"10.3390/ijms23052418","All OA; Gold",4,4,,,
"10.3390/ijms23052454","All OA; Gold",3,3,,,
"10.3390/ijms23052791","All OA; Gold",1,1,,,
"10.3390/ijms23052792","All OA; Gold",0,0,,,
"10.3390/ijms23063171","All OA; Gold",4,4,,,
"10.3390/ijms23063172","All OA; Gold",2,2,,,
"10.3390/ijms23063185","All OA; Gold",3,3,,,
"10.3390/ijms23063253","All OA; Gold",1,1,,,
"10.3390/ijms23063344","All OA; Gold",40,40,,,"3 Good Health and Well Being"
"10.3390/ijms23063349","All OA; Gold",15,15,,,
"10.3390/ijms23063374","All OA; Gold",10,10,,,"3 Good Health and Well Being"
"10.3390/ijms23063383","All OA; Gold",5,5,,,"3 Good Health and Well Being"
"10.3390/ijms23073604","All OA; Gold",6,6,,,
"10.3390/ijms23073615","All OA; Gold",1,1,,,
"10.3390/ijms23073617","All OA; Gold",1,1,,,
"10.3390/ijms23073829","All OA; Gold",5,5,,,
"10.3390/ijms23073898","All OA; Gold",9,9,,,
"10.3390/ijms23084115","All OA; Gold",7,7,,,"3 Good Health and Well Being"
"10.3390/ijms23084205","All OA; Gold",4,4,,,
"10.3390/ijms23084352","All OA; Gold",7,7,,,
"10.3390/ijms23084414","All OA; Gold",4,4,,,
"10.3390/ijms23084433","All OA; Gold",1,1,,,
"10.3390/ijms23094610","All OA; Gold",10,10,,,
"10.3390/ijms23094637","All OA; Gold",1,1,,,
"10.3390/ijms23094718","All OA; Gold",10,10,,,
"10.3390/ijms23094788","All OA; Gold",4,4,,,
"10.3390/ijms23095082","All OA; Gold",1,1,,,
"10.3390/ijms23095162","All OA; Gold",4,4,,,"3 Good Health and Well Being"
"10.3390/ijms23105330","All OA; Gold",2,2,,,
"10.3390/ijms23105452","All OA; Gold",2,2,,,
"10.3390/ijms23105528","All OA; Gold",1,1,,,
"10.3390/ijms23105533","All OA; Gold",8,8,,,
"10.3390/ijms23105694","All OA; Gold",1,1,,,
"10.3390/ijms23115877","All OA; Gold",7,7,,,
"10.3390/ijms23115964","All OA; Gold",6,6,,,"3 Good Health and Well Being"
"10.3390/ijms23116285","All OA; Gold",3,3,,,
"10.3390/ijms23116347","All OA; Gold",3,3,,,"3 Good Health and Well Being"
"10.3390/ijms23126585","All OA; Gold",3,3,,,
"10.3390/ijms23126788","All OA; Gold",6,6,,,
"10.3390/ijms23137002","All OA; Gold",0,0,,,
"10.3390/ijms23137080","All OA; Gold",0,0,,,
"10.3390/ijms23137373","All OA; Gold",0,0,,,
"10.3390/ijms23137397","All OA; Gold",0,0,,,
"10.3390/ijms23147584","All OA; Gold",4,4,,,
"10.3390/ijms23147592","All OA; Gold",0,0,,,
"10.3390/ijms23147956","All OA; Gold",0,0,,,
"10.3390/ijms23158077","All OA; Gold",6,6,,,
"10.3390/ijms23158102","All OA; Gold",1,1,,,
"10.3390/ijms23158116","All OA; Gold",0,0,,,
"10.3390/ijms23158246","All OA; Gold",3,3,,,"3 Good Health and Well Being"
"10.3390/ijms23158272","All OA; Gold",5,5,,,
"10.3390/ijms23158330","All OA; Gold",1,1,,,
"10.3390/ijms23158418","All OA; Gold",3,3,,,
"10.3390/ijms23158496","All OA; Gold",0,0,,,
"10.3390/ijms23158658","All OA; Gold",2,2,,,
"10.3390/ijms23169095","All OA; Gold",0,0,,,
"10.3390/ijms23169164","All OA; Gold",3,3,,,"3 Good Health and Well Being"
"10.3390/ijms23169182","All OA; Gold",2,2,,,
"10.3390/ijms23169339","All OA; Gold",3,3,,,
"10.3390/ijms23169364","All OA; Gold",4,4,,,
"10.3390/ijms231710034","All OA; Gold",0,0,,,
"10.3390/ijms231710123","All OA; Gold",3,3,,,
"10.3390/ijms231710128","All OA; Gold",2,2,,,
"10.3390/ijms23179583","All OA; Gold",0,0,,,
"10.3390/ijms23179707","All OA; Gold",0,0,,,
"10.3390/ijms23179769","All OA; Gold",2,2,,,
"10.3390/ijms23179784","All OA; Gold",14,14,,,"3 Good Health and Well Being"
"10.3390/ijms231810262","All OA; Gold",0,0,,,
"10.3390/ijms231810651","All OA; Gold",0,0,,,
"10.3390/ijms231810729","All OA; Gold",4,4,,,
"10.3390/ijms231810756","All OA; Gold",1,1,,,
"10.3390/ijms231810946","All OA; Gold",2,2,,,
"10.3390/ijms231911036","All OA; Gold",2,2,,,
"10.3390/ijms231911175","All OA; Gold",0,0,,,
"10.3390/ijms231911292","All OA; Gold",0,0,,,
"10.3390/ijms231911342","All OA; Gold",2,2,,,
"10.3390/ijms231911453","All OA; Gold",1,1,,,
"10.3390/ijms231911461","All OA; Gold",1,1,,,
"10.3390/ijms231911532","All OA; Gold",3,3,,,
"10.3390/ijms231911734","All OA; Gold",3,3,,,
"10.3390/ijms231911893","All OA; Gold",0,0,,,
"10.3390/ijms232012083","All OA; Gold",0,0,,,
"10.3390/ijms232012142","All OA; Gold",0,0,,,
"10.3390/ijms232012183","All OA; Gold",0,0,,,
"10.3390/ijms232012361","All OA; Gold",1,1,,,
"10.3390/ijms232012603","All OA; Gold",4,4,,,
"10.3390/ijms232112725","All OA; Gold",1,1,,,
"10.3390/ijms232112958","All OA; Gold",3,3,,,
"10.3390/ijms232113081","All OA; Gold",1,1,,,
"10.3390/ijms232113108","All OA; Gold",1,1,,,
"10.3390/ijms232113278","All OA; Gold",1,1,,,
"10.3390/ijms232113328","All OA; Gold",1,1,,,
"10.3390/ijms232113425","All OA; Gold",1,1,,,
"10.3390/ijms232113466","All OA; Gold",0,0,,,
"10.3390/ijms232113537","All OA; Gold",1,1,,,
"10.3390/ijms232113642","All OA; Gold",0,0,,,
"10.3390/ijms232213665","All OA; Gold",3,3,,,
"10.3390/ijms232213759","All OA; Gold",0,0,,,
"10.3390/ijms232213829","All OA; Gold",1,1,,,
"10.3390/ijms232214000","All OA; Gold",0,0,,,
"10.3390/ijms232214209","All OA; Gold",0,0,,,
"10.3390/ijms232214287","All OA; Gold",3,3,,,
"10.3390/ijms232214378","All OA; Gold",1,1,,,
"10.3390/ijms232214394","All OA; Gold",1,1,,,
"10.3390/ijms232214478","All OA; Gold",2,2,,,"3 Good Health and Well Being"
"10.3390/ijms232314559","All OA; Gold",1,1,,,
"10.3390/ijms232314578","All OA; Gold",0,0,,,
"10.3390/ijms232314606","All OA; Gold",2,2,,,
"10.3390/ijms232314617","All OA; Gold",1,1,,,
"10.3390/ijms232314665","All OA; Gold",1,1,,,
"10.3390/ijms232314693","All OA; Gold",1,1,,,
"10.3390/ijms232314811","All OA; Gold",0,0,,,
"10.3390/ijms232314829","All OA; Gold",0,0,,,
"10.3390/ijms232314868","All OA; Gold",0,0,,,
"10.3390/ijms232314904","All OA; Gold",1,1,,,
"10.3390/ijms232314993","All OA; Gold",2,2,,,
"10.3390/ijms232315218","All OA; Gold",1,1,,,
"10.3390/ijms232315244","All OA; Gold",1,1,,,
"10.3390/ijms232315381","All OA; Gold",0,0,,,
"10.3390/ijms232415449","All OA; Gold",0,0,,,
"10.3390/ijms232415597","All OA; Gold",0,0,,,
"10.3390/ijms232415638","All OA; Gold",0,0,,,
"10.3390/ijms232415733","All OA; Gold",0,0,,,
"10.3390/ijms232415806","All OA; Gold",0,0,,,
"10.3390/ijms232416093","All OA; Gold",1,1,,,
"10.3390/ijms232416182","All OA; Gold",2,2,,,
"10.3390/ijms24010037","All OA; Gold",0,0,,,
"10.3390/ijms24010087","All OA; Gold",2,2,,,
"10.3390/ijms24010095","All OA; Gold",0,0,,,
"10.3390/ijms24010112","All OA; Gold",0,0,,,
"10.3390/ijms24010142","All OA; Gold",1,1,,,"3 Good Health and Well Being"
"10.3390/ijms24010223","All OA; Gold",4,4,,,
"10.3390/ijms24010248","All OA; Gold",0,0,,,
"10.3390/jcm10030377","All OA; Gold",29,29,4.4,,"3 Good Health and Well Being"
"10.3390/jcm10030463","All OA; Gold",2,2,0.57,1.61,
"10.3390/jcm10040609","All OA; Gold",11,11,2.35,9.75,
"10.3390/jcm10040630","All OA; Gold",19,19,5.41,,
"10.3390/jcm10040857","All OA; Gold",7,7,1.23,2.53,
"10.3390/jcm10040868","All OA; Gold",5,5,0.98,4.02,
"10.3390/jcm10040882","All OA; Gold",12,12,3.31,,
"10.3390/jcm10061160","All OA; Gold",16,16,5.44,,
"10.3390/jcm10061234","All OA; Gold",9,9,2.9,7.23,"3 Good Health and Well Being"
"10.3390/jcm10061239","All OA; Gold",7,7,0.71,4.41,"3 Good Health and Well Being"
"10.3390/jcm10071506","All OA; Gold",3,3,1.64,2.66,
"10.3390/jcm10081598","All OA; Gold",3,3,0.4,,
"10.3390/jcm10091830","All OA; Gold",3,3,0.79,2.41,
"10.3390/jcm10091998","All OA; Gold",0,0,,0,
"10.3390/jcm10102083","All OA; Gold",2,2,0.6,,"4 Quality Education"
"10.3390/jcm10102173","All OA; Gold",4,4,1.39,4.15,
"10.3390/jcm10102177","All OA; Gold",4,4,1.3,,
"10.3390/jcm10112328","All OA; Gold",12,12,1.66,9.64,
"10.3390/jcm10122689","All OA; Gold",16,16,2.43,,
"10.3390/jcm10132781","All OA; Gold",6,6,1.53,4.82,
"10.3390/jcm10132833","All OA; Gold",1,1,0.65,0.8,
"10.3390/jcm10132892","All OA; Gold",4,4,0.87,3.55,
"10.3390/jcm10132970","All OA; Gold",3,3,0.44,2.41,
"10.3390/jcm10173821","All OA; Gold",1,1,0.26,,"3 Good Health and Well Being"
"10.3390/jcm10173916","All OA; Gold",6,6,2.15,,
"10.3390/jcm10184174","All OA; Gold",1,1,0.27,0.36,
"10.3390/jcm10184215","All OA; Gold",5,5,1,,
"10.3390/jcm10204640","All OA; Gold",13,13,1.78,,
"10.3390/jcm10204693","All OA; Gold",1,1,,0.89,
"10.3390/jcm10204723","All OA; Gold",15,15,4,,
"10.3390/jcm10215207","All OA; Gold",5,5,1.14,4.02,
"10.3390/jcm10225225","All OA; Gold",5,5,0.58,4.02,"3 Good Health and Well Being"
"10.3390/jcm10225281","All OA; Gold",5,5,0.61,,"3 Good Health and Well Being"
"10.3390/jcm10225401","All OA; Gold",1,1,0.26,,"3 Good Health and Well Being"
"10.3390/jcm10225464","All OA; Gold",1,1,0.33,0.8,
"10.3390/jcm10235607","All OA; Gold",7,7,0.88,,"3 Good Health and Well Being; 4 Quality Education"
"10.3390/jcm10245756","All OA; Gold",4,4,1.02,3.55,
"10.3390/jcm10245932","All OA; Gold",2,2,0.87,,"3 Good Health and Well Being"
"10.3390/jcm11010037","All OA; Gold",3,3,0.16,,
"10.3390/jcm11020347","All OA; Gold",2,2,,,
"10.3390/jcm11030523","All OA; Gold",2,2,,,
"10.3390/jcm11030567","All OA; Gold",2,2,,,
"10.3390/jcm11030576","All OA; Gold",0,0,,,"3 Good Health and Well Being"
"10.3390/jcm11030683","All OA; Gold",4,4,,,
"10.3390/jcm11040942","All OA; Gold",1,1,,,
"10.3390/jcm11040944","All OA; Gold",0,0,,,
"10.3390/jcm11061716","All OA; Gold",1,1,,,
"10.3390/jcm11071892","All OA; Gold",0,0,,,
"10.3390/jcm11071941","All OA; Gold",2,2,,,
"10.3390/jcm11071979","All OA; Gold",2,2,,,
"10.3390/jcm11072037","All OA; Gold",6,6,,,"3 Good Health and Well Being"
"10.3390/jcm11082081","All OA; Gold",3,3,,,
"10.3390/jcm11092405","All OA; Gold",1,1,,,
"10.3390/jcm11092509","All OA; Gold",2,2,,,"3 Good Health and Well Being"
"10.3390/jcm11102807","All OA; Gold",16,16,,,
"10.3390/jcm11102832","All OA; Gold",2,2,,,
"10.3390/jcm11102841","All OA; Gold",0,0,,,"4 Quality Education"
